2016,光電業,390,109,112,169,27.95,28.72,43.33
2016,其他業,344,62,80,202,18.02,23.26,58.72
2016,其他電子業,170,46,67,57,27.06,39.41,33.53
2016,化學工業,17,6,11,0,35.29,64.71,0.0
2016,半導體業,271,86,95,90,31.73,35.06,33.21
2016,塑膠工業,97,22,32,43,22.68,32.99,44.33
2016,建材營造業,349,69,98,182,19.77,28.08,52.15
2016,文化創意業,145,26,40,79,17.93,27.59,54.48
2016,橡膠工業,2,1,1,0,50.0,50.0,0.0
2016,水泥工業,0,0,0,0,0,0,0
2016,汽車工業,18,10,7,1,55.56,38.89,5.56
2016,油電燃氣業,95,7,12,76,7.37,12.63,80.0
2016,玻璃陶瓷,0,0,0,0,0,0,0
2016,生技醫療業,125,51,38,36,40.8,30.4,28.8
2016,紡織纖維,161,40,46,75,24.84,28.57,46.58
2016,航運業,72,10,13,49,13.89,18.06,68.06
2016,觀光事業,304,67,89,148,22.04,29.28,48.68
2016,證券業,2,1,1,0,50.0,50.0,0.0
2016,貿易百貨業,124,34,34,56,27.42,27.42,45.16
2016,資訊服務業,56,25,9,22,44.64,16.07,39.29
2016,農業科技業,1,1,0,0,100.0,0.0,0.0
2016,通信網路業,171,50,68,53,29.24,39.77,30.99
2016,造紙工業,1,0,1,0,0.0,100.0,0.0
2016,金控業,1,0,0,1,0.0,0.0,100.0
2016,銀行業,0,0,0,0,0,0,0
2016,鋼鐵工業,97,24,27,46,24.74,27.84,47.42
2016,電器電纜,14,4,8,2,28.57,57.14,14.29
2016,電子商務,25,8,9,8,32.0,36.0,32.0
2016,電子通路業,30,13,10,7,43.33,33.33,23.33
2016,電子零組件業,507,117,179,211,23.08,35.31,41.62
2016,電機機械,123,37,41,45,30.08,33.33,36.59
2016,電腦及週邊設備業,215,65,76,74,30.23,35.35,34.42
2016,食品工業,43,11,14,18,25.58,32.56,41.86
